TF	High	Low	log2FC_High_vs_Low	diff_High_minus_Low	Regulation
ZNF180	0.00707585281216603	0.00685492836409001	0.0457624480497534	0.000220924448076029	Higher in High / Lower in Low
ZNF283	0.00305233248249278	0.00295809072888503	0.0452458155342176	9.42417536077501e-05	Higher in High / Lower in Low
HES1	0.000814857203572744	0.00079015285247091	0.0444154916737249	2.47043511018338e-05	Higher in High / Lower in Low
FOXD1	0.000221798058992469	0.000215232853352772	0.0433484112649783	6.56520563969772e-06	Higher in High / Lower in Low
ZNF30	0.00350506424790554	0.00340210761137985	0.0430121125458432	0.000102956636525688	Higher in High / Lower in Low
ZNF543	0.00330542829251564	0.00321605213488378	0.0395464222002465	8.93761576318554e-05	Higher in High / Lower in Low
ZNF398	0.00122092575778457	0.00118799490439795	0.039446824047169	3.29308533866207e-05	Higher in High / Lower in Low
HIC1	0.000829566454097079	0.000807302971859534	0.0392473484292698	2.22634822375451e-05	Higher in High / Lower in Low
PAX1	6.24983711415988e-05	6.086657121044e-05	0.0381684313328036	1.63179993115883e-06	Higher in High / Lower in Low
KDM2B	1.69015002617847e-05	1.6466557118518e-05	0.0376121443544809	4.3494314326663e-07	Higher in High / Lower in Low
ETV7	0.000227746332652602	0.000221976411397767	0.037021431438704	5.76992125483433e-06	Higher in High / Lower in Low
NHLH2	0.000192604373593609	0.000188063418032557	0.0344212015886263	4.54095556105241e-06	Higher in High / Lower in Low
TFAP2E	0.00106616765304124	0.00104316758578998	0.031463367578018	2.30000672512638e-05	Higher in High / Lower in Low
ZNF777	0.000515968602573247	0.000505313663324348	0.0301040824313481	1.06549392488994e-05	Higher in High / Lower in Low
ZNF768	0.00150312045473943	0.00147282906183929	0.0293706250574955	3.02913929001363e-05	Higher in High / Lower in Low
DNMT1	0.0031595822154193	0.00309758868098425	0.0285882197911391	6.19935344350511e-05	Higher in High / Lower in Low
EPAS1	0.000836039275371955	0.00081993311487536	0.0280644869961766	1.61061604965941e-05	Higher in High / Lower in Low
ZNF396	5.42058614930925e-05	5.3189328773721e-05	0.0273119825538782	1.01653271937144e-06	Higher in High / Lower in Low
HBP1	0.000200123289050633	0.00019677816494083	0.0243189121969513	3.34512410980268e-06	Higher in High / Lower in Low
ZNF154	4.02619804397847e-05	3.95963543712727e-05	0.0240504704882786	6.6562606851201e-07	Higher in High / Lower in Low
ZNF707	0.000752810874860652	0.000740445534716187	0.0238938472674922	1.23653401444657e-05	Higher in High / Lower in Low
ETV3	7.93114024818842e-05	7.80483560029834e-05	0.0231600216694119	1.2630464789008e-06	Higher in High / Lower in Low
ZKSCAN5	0.00073706086525974	0.00072540737529938	0.0229923430234022	1.16534899603599e-05	Higher in High / Lower in Low
RUNX1	0.000695017521690875	0.000684716123036083	0.0215433621106812	1.03013986547919e-05	Higher in High / Lower in Low
ZNF564	0.000110914856186341	0.000109296518735475	0.0212051473593899	1.61833745086591e-06	Higher in High / Lower in Low
TFE3	0.000911681294331863	0.000899268475758321	0.0197776775180996	1.24128185735417e-05	Higher in High / Lower in Low
MYB	0.000270380617747908	0.000266719646841775	0.0196676291212757	3.66097090613278e-06	Higher in High / Lower in Low
TGIF1	0.000998264962955297	0.000986281874336734	0.0174227693367455	1.19830886185623e-05	Higher in High / Lower in Low
ZNF174	0.00030025806968832	0.000296694082354207	0.017226862171349	3.56398733411284e-06	Higher in High / Lower in Low
ZNF705G	4.02924229443658e-05	3.98149886247404e-05	0.0171968747383957	4.77434319625392e-07	Higher in High / Lower in Low
SCRT1	5.63955211521776e-05	5.57886461655078e-05	0.0156090210312094	6.06874986669816e-07	Higher in High / Lower in Low
FERD3L	6.88623931495461e-05	6.8140021502912e-05	0.0152138943168368	7.22371646634065e-07	Higher in High / Lower in Low
ZNF317	0.000289709222531142	0.00028749749161281	0.0110562391621732	2.21173091833178e-06	Higher in High / Lower in Low
GTF2B	0.00037750670463271	0.00037486710476631	0.0101230324652564	2.63959986639936e-06	Higher in High / Lower in Low
ZNF79	0.00017847695670562	0.000177232465735705	0.0100949097972632	1.24449096991502e-06	Higher in High / Lower in Low
SP3	0.00764679966554394	0.0075984667105354	0.00914775058573368	4.83329550085418e-05	Higher in High / Lower in Low
ZNF282	0.0014364600975498	0.00142825129214878	0.008268082064759	8.20880540102582e-06	Higher in High / Lower in Low
THRA	0.000767083376460564	0.000762768256423236	0.0081385904888694	4.31512003732748e-06	Higher in High / Lower in Low
NKX2-6	1.96396381818659e-05	1.95366978135204e-05	0.00758167596683271	1.02940368345506e-07	Higher in High / Lower in Low
SEBOX	1.27333929039661e-05	1.2672542975567e-05	0.0069107760597796	6.08499283990916e-08	Higher in High / Lower in Low
HES5	5.26330276740977e-05	5.24036896750497e-05	0.00629998153101866	2.29337999047988e-07	Higher in High / Lower in Low
MXI1	0.00143849287871323	0.00143319253702073	0.00532564241457073	5.30034169250173e-06	Higher in High / Lower in Low
PRDM15	0.000141552572710313	0.000141109694740417	0.00452085754073178	4.42877969895319e-07	Higher in High / Lower in Low
ZNF586	0.00106274129149061	0.00106059508722493	0.00291646584561717	2.14620426567877e-06	Higher in High / Lower in Low
POU3F4	0.000157336299045813	0.000157025673332998	0.00285109571491205	3.10625712814626e-07	Higher in High / Lower in Low
ZNF771	0.000189906345864411	0.000189537476386624	0.00280497940550313	3.68869477786746e-07	Higher in High / Lower in Low
MECP2	0.000356900991954716	0.000356240690443959	0.00267159736595966	6.60301510756992e-07	Higher in High / Lower in Low
ZNF45	0.000925131905026995	0.000924564770910616	0.000884687230109532	5.67134116378522e-07	Higher in High / Lower in Low
